"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"5/1/2017 3:00:00 PM","77.2","25","38","77","77","29.08703","49.28","0","0","0","337.5","80.9","6"
"5/1/2017 3:12:00 PM","77.4","25","38","77","77","29.08703","49.28","0","0","0","337.5","81.1","6"
"5/1/2017 3:24:00 PM","77.5","25","38","77","78","29.08703","49.28","0","0","0","337.5","81.3","6"
"5/1/2017 3:36:00 PM","77.9","26","40","77","78","29.08703","49.28","0","0","0","337.5","81.5","5"
"5/1/2017 3:48:00 PM","78.1","26","40","77","78","29.08703","49.28","0","0","0","337.5","81.8","5"
"5/1/2017 4:00:00 PM","78.3","26","40","77","78","29.08703","49.28","0","0","0","337.5","82","5"
"5/1/2017 4:12:00 PM","78.3","26","40","77","78","29.0575","49.28","0","0","0","337.5","82.2","5"
"5/1/2017 4:24:00 PM","78.4","26","40","77","78","29.0575","49.28","0","0","0","337.5","82.4","5"
"5/1/2017 4:36:00 PM","78.6","26","40","78","79","29.0575","49.28","0","0","0","337.5","82.5","5"
"5/1/2017 4:48:00 PM","78.6","26","40","78","79","29.0575","49.28","0","0","0","337.5","82.7","5"
"5/1/2017 5:00:00 PM","79","26","40","78","79","29.0575","49.37","1.864114","0.6213712","1.864114","180","83.1","6"
"5/1/2017 5:12:00 PM","85.3","21","41","82","85","29.0575","49.66","0","0","3.106856","360","84.3","7"
"5/1/2017 5:24:00 PM","82","24","41","80","82","29.0575","49.66","0","0","3.106856","360","84.5","8"
"5/1/2017 5:36:00 PM","79.7","27","43","78","80","29.0575","49.66","0","0","3.106856","360","81.3","18"
